scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	breed	isolation_source	collection_date	geo_loc_name	depth	dev_stage	env_broad_scale	lat_lon	rna_seq_library	biosamplemodel	sample_name	collected_by	env_biome	host_tissue_sampled
Pogonomyrmex barbatus	brain	Brain								no		PRJNA547792	SAMN11976426	SRX11075137	SRR14740548	SRA1241116	SRS9141181	SRP322867	Pogonomyrmex barbatus Raw sequence reads	R_26	Single brain, RNA extraction and sequencing by Novogene			26	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	22084023	6625206900	2634491405								Biology	Stanford University	SUB9732713		144034	2021-06-23 00:06:26	DAF						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14740/SRR14740548/SRR14740548.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14740548/SRR14740548	gs://sra-pub-zq-101/SRR14740548/SRR14740548.lite.1	J1/J2	Population of J1/J2	Desert plains, after monsoon season	2017	USA: Arizona	Forager	Forager	Desert	31.5 N 109.54 W	R_26	Invertebrate				
Pogonomyrmex barbatus	brain	Brain								no		PRJNA547792	SAMN11976425	SRX11075136	SRR14740549	SRA1241116	SRS9141180	SRP322867	Pogonomyrmex barbatus Raw sequence reads	R_25	Single brain, RNA extraction and sequencing by Novogene			25	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	25343018	7602905400	3005591421								Biology	Stanford University	SUB9732713		144034	2021-06-23 00:06:26	DAF						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14740/SRR14740549/SRR14740549.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14740549/SRR14740549	gs://sra-pub-zq-101/SRR14740549/SRR14740549.lite.1	J1/J2	Population of J1/J2	Desert plains, after monsoon season	2017	USA: Arizona	Forager	Forager	Desert	31.5 N 109.54 W	R_25	Invertebrate				
Pogonomyrmex barbatus	brain	Brain								no		PRJNA547792	SAMN11976413	SRX11075135	SRR14740550	SRA1241116	SRS9141179	SRP322867	Pogonomyrmex barbatus Raw sequence reads	R_13	Single brain, RNA extraction and sequencing by Novogene			13	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	27749069	8324720700	3269409543								Biology	Stanford University	SUB9732713		144034	2021-06-23 00:06:26	DAF						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14740/SRR14740550/SRR14740550.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14740550/SRR14740550	gs://sra-pub-zq-101/SRR14740550/SRR14740550.lite.1	J1/J2	Population of J1/J2	Desert plains, after monsoon season	2017	USA: Arizona	Forager	Forager	Desert	31.5 N 109.54 W	R_13	Invertebrate				
Pogonomyrmex barbatus	brain	Brain								no		PRJNA547792	SAMN11976412	SRX11075134	SRR14740551	SRA1241116	SRS9141178	SRP322867	Pogonomyrmex barbatus Raw sequence reads	R_12	Single brain, RNA extraction and sequencing by Novogene			12	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	23715435	7114630500	2825393663								Biology	Stanford University	SUB9732713		144034	2021-06-23 00:06:26	DAF						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14740/SRR14740551/SRR14740551.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14740551/SRR14740551	gs://sra-pub-zq-101/SRR14740551/SRR14740551.lite.1	J1/J2	Population of J1/J2	Desert plains, after monsoon season	2017	USA: Arizona	Forager	Forager	Desert	31.5 N 109.54 W	R_12	Invertebrate				
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042547	DRX043719	DRR048436	DRA004097	DRS021667	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042547		Pogonomyrmex barbatus Worker, small larva. Individual 4	1.5mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	17144251	2935949654	1745063481	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048436/DRR048436.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048436/DRR048436	gs://sra-pub-zq-101/DRR048436/DRR048436.zq.1	4				USA:AZ, Portal		small larva		31.93180 N 109.20538 W			PBAR.WSL04			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042546	DRX043718	DRR048435	DRA004097	DRS021666	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042546		Pogonomyrmex barbatus Worker, small larva. Individual 1	1.8mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	13641152	2344955425	1403589548	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048435/DRR048435.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048435/DRR048435	gs://sra-pub-zq-101/DRR048435/DRR048435.zq.1	1				USA:AZ, Portal		small larva		31.93180 N 109.20538 W			PBAR.WSL01			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042545	DRX043717	DRR048434	DRA004097	DRS021665	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042545		Pogonomyrmex barbatus Worker, pupa. Individual 16			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	11953983	2093610316	1258975828	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048434/DRR048434.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048434/DRR048434	gs://sra-pub-zq-101/DRR048434/DRR048434.zq.1	16				USA:NM, Lordsburg		pupa		32.44250 N 108.66605 W			PBAR.WP16			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042544	DRX043716	DRR048433	DRA004097	DRS021664	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042544		Pogonomyrmex barbatus Worker, pupa. Individual 15			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	13150747	2310565588	1388042249	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048433/DRR048433.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048433/DRR048433	gs://sra-pub-zq-101/DRR048433/DRR048433.zq.1	15				USA:NM, Lordsburg		pupa		32.44250 N 108.66605 W			PBAR.WP15			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042543	DRX043715	DRR048432	DRA004097	DRS021663	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042543		Pogonomyrmex barbatus Worker, large larva. Individual 7	24.6mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	7243605	1256949073	757911437	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048432/DRR048432.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048432/DRR048432	gs://sra-pub-zq-101/DRR048432/DRR048432.noqual.1	7				USA:AZ, Portal		large larva		31.93180 N 109.20538 W			PBAR.WLL07			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042542	DRX043714	DRR048431	DRA004097	DRS021662	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042542		Pogonomyrmex barbatus Worker, large larva. Individual 2	23.3mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	9889804	1711916165	1021790565	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048431/DRR048431.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048431/DRR048431	gs://sra-pub-zq-101/DRR048431/DRR048431.zq.1	2				USA:AZ, Portal		large larva		31.93180 N 109.20538 W			PBAR.WLL02			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042541	DRX043713	DRR048430	DRA004097	DRS021661	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042541		Pogonomyrmex barbatus Worker, adult. Individual 14			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	10213283	1799479001	1071040571	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048430/DRR048430.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048430/DRR048430	gs://sra-pub-zq-101/DRR048430/DRR048430.zq.1	14				USA:NM, Lordsburg		adult		32.44250 N 108.66605 W			PBAR.WA14			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042540	DRX043712	DRR048429	DRA004097	DRS021660	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042540		Pogonomyrmex barbatus Worker, adult. Individual 13			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	27757126	4903820769	2811197102	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-7/DRR000/048/DRR048429/DRR048429.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048429/DRR048429	gs://sra-pub-zq-101/DRR048429/DRR048429.zq.1	13				USA:NM, Lordsburg		adult		32.44250 N 108.66605 W			PBAR.WA13			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042539	DRX043711	DRR048428	DRA004097	DRS021659	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042539		Pogonomyrmex barbatus Gyne, small larva. Individual 6	1.4mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18355324	3139492525	1878125736	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048428/DRR048428.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048428/DRR048428	gs://sra-pub-zq-101/DRR048428/DRR048428.zq.1	6				USA:AZ, Portal		small larva		31.93180 N 109.20538 W			PBAR.QSL06			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042538	DRX043710	DRR048427	DRA004097	DRS021658	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042538		Pogonomyrmex barbatus Gyne, small larva. Individual 5	1.2mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	13550087	2313246692	1377755661	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048427/DRR048427.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048427/DRR048427	gs://sra-pub-zq-101/DRR048427/DRR048427.zq.1	5				USA:AZ, Portal		small larva		31.93180 N 109.20538 W			PBAR.QSL05			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042537	DRX043709	DRR048426	DRA004097	DRS021657	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042537		Pogonomyrmex barbatus Gyne, pupa. Individual 12			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	10614369	1861750834	1121212849	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048426/DRR048426.sralite.1	s3://sra-pub-zq-3/DRR048426/DRR048426.sralite.1	gs://sra-pub-zq-101/DRR048426/DRR048426.zq.1	12				USA:NM, Lordsburg		pupa		32.44250 N 108.66605 W			PBAR.QP12			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042536	DRX043708	DRR048425	DRA004097	DRS021656	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042536		Pogonomyrmex barbatus Gyne, pupa. Individual 11			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	9788142	1712675236	1036084538	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048425/DRR048425.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048425/DRR048425	gs://sra-pub-zq-101/DRR048425/DRR048425.zq.1	11				USA:NM, Lordsburg		pupa		32.44250 N 108.66605 W			PBAR.QP11			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042535	DRX043707	DRR048424	DRA004097	DRS021655	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042535		Pogonomyrmex barbatus Gyne, large larva. Individual 8	46.3mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	7882238	1358647707	819695701	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048424/DRR048424.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048424/DRR048424	gs://sra-pub-zq-101/DRR048424/DRR048424.zq.1	8				USA:AZ, Portal		large larva		31.93180 N 109.20538 W			PBAR.QLL08			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042534	DRX043706	DRR048423	DRA004097	DRS021654	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042534		Pogonomyrmex barbatus Gyne, large larva. Individual 3	42.9mg		paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	17803269	2980473720	1764943482	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048423/DRR048423.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048423/DRR048423	gs://sra-pub-zq-101/DRR048423/DRR048423.zq.1	3				USA:AZ, Portal		large larva		31.93180 N 109.20538 W			PBAR.QLL03			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042533	DRX043705	DRR048422	DRA004097	DRS021653	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042533		Pogonomyrmex barbatus Gyne, adult. Individual 10			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	11444610	2013329200	1201412329	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048422/DRR048422.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048422/DRR048422	gs://sra-pub-zq-101/DRR048422/DRR048422.zq.1	10				USA:NM, Lordsburg		adult		32.44250 N 108.66605 W			PBAR.QA10			
Pogonomyrmex barbatus										no		PRJDB4312	SAMD00042532	DRX043704	DRR048421	DRA004097	DRS021652	DRP002801	Insights from the Loss of the Worker Caste in Ant Social Parasites	Illumina HiSeq 2000 paired end sequencing of SAMD00042532		Pogonomyrmex barbatus Gyne, adult. Individual 9			paired	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	13195053	2322131698	1385866939	100		180	0	Application Read	Forward	1	Ecology and Evolution	OIST	DRA004097	26226984	144034	2016-03-09 18:47:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/048/DRR048421/DRR048421.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR048421/DRR048421	gs://sra-pub-zq-101/DRR048421/DRR048421.zq.1	9				USA:NM, Lordsburg		adult		32.44250 N 108.66605 W			PBAR.QA09			
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397535	SRX952010	SRR1817189	SRA244079	SRS872180	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_6.3	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_6.3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	6841010	1026151500	586122049									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817189/SRR1817189.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817189/SRR1817189	gs://sra-pub-zq-107/SRR1817189/SRR1817189.noqual.1	3	J1/J2	Foragers leaving nest 6	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397534	SRX952009	SRR1817188	SRA244079	SRS872181	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_6.2	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_6.2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	9311437	1396715550	804771796									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817188/SRR1817188.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817188/SRR1817188	gs://sra-pub-zq-107/SRR1817188/SRR1817188.noqual.1	2	J1/J2	Foragers leaving nest 6	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397533	SRX952008	SRR1817187	SRA244079	SRS872182	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_6.1	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_6.1	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	9468608	1420291200	816913435									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817187/SRR1817187.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817187/SRR1817187	gs://sra-pub-zq-102/SRR1817187/SRR1817187.noqual.1	1	J1/J2	Foragers leaving nest 6	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397532	SRX952007	SRR1817186	SRA244079	SRS872183	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_5.3	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_5.3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	9855991	1478398650	850445916									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817186/SRR1817186.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817186/SRR1817186	gs://sra-pub-zq-103/SRR1817186/SRR1817186.zq.1	3	J1/J2	Foragers leaving nest 5	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397531	SRX952006	SRR1817185	SRA244079	SRS872179	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_5.2	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_5.2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	8196270	1229440500	706122965									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817185/SRR1817185.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817185/SRR1817185	gs://sra-pub-zq-104/SRR1817185/SRR1817185.zq.1	2	J1/J2	Foragers leaving nest 5	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
Pogonomyrmex barbatus	whole cleanly-dissected brains	Whole cleanly-dissected brains		female						no		PRJNA277638	SAMN03397530	SRX952005	SRR1817183	SRA244079	SRS872184	SRP055984	Pogonomyrmex barbatus Transcriptome or Gene expression	Whole brain transcriptome of Pogonomyrmex barbatus foragers: Sample Pbar_brain_5.1	"""Three worker brains were dissected in cold RNAlater, and pooled in the same RNA extraction. A cDNA library was made from the total RNA extractions, and mRNA was enriched for using poly-A pulldown. Illumina pair-end libraries were constructed. Each sample is pooled 3 brains. There are 3 replicate samples (1-3) from each of 6 colones (1-6). Samples are named """"colony#_replicate#"""". So for example, Sample 3_1 is replicate #1 from colony #3. Thank you for your careful storage and analysis of this data"""	Whole brain transcriptome of Pogonomyrmex barbatus foragers	Brains were dissected under microscope, cold, in RNA-Later. Each sample is 3 pooled brains.	Pbar_brain_5.1	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2500	9969548	1495432200	866080267									Stanford University	Daniel Ari Friedman		144034	2015-03-13 10:19:46							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/817/SRR1817183/SRR1817183.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1817183/SRR1817183	gs://sra-pub-zq-103/SRR1817183/SRR1817183.zq.1	1	J1/J2	Foragers leaving nest 5	2014-01-08	USA: Rodeo, New Mexico		Adult				Invertebrate		Daniel Ari Friedman	At nest entrance	brain
